player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Rio Noguchi,52,32,20,0.4094313453536754,0.4191763982790412,0.06629680998613037,0.031067961165048542,0.3296853625170999,0.53328611898017,0.29876977152899825,6.335676625659051,2.59402460456942,286.0,333.46153846153845
Roman Andres Burruchaga,1,0,1,0.3917525773195877,0.3855421686746988,0.08247422680412371,0.061855670103092786,0.27586206896551724,0.5641025641025641,0.2,6.466666666666667,2.533333333333333,123.0,123.0
Sascha Gueymard Wayenburg,25,10,15,0.3635841470419299,0.3649870801033591,0.07179781734635267,0.039058012636415854,0.29074074074074074,0.48260211800302577,0.21323529411764705,6.400735294117647,2.327205882352941,217.0,263.24
Sho Shimabukuro,40,28,12,0.3955071477195371,0.39871260886028015,0.06398910823689585,0.0371000680735194,0.3307607497243661,0.5,0.2616407982261641,6.5144124168514415,2.57649667405765,285.0,327.2564102564103
Stefano Travaglia,20,13,7,0.3988212180746562,0.3997060984570169,0.06614276358873608,0.042567125081859856,0.29891304347826086,0.5502471169686984,0.2765957446808511,6.497872340425532,2.5914893617021275,279.0,266.2
Stefanos Sakellaridis,24,16,8,0.4008144269924374,0.39433962264150946,0.038976148923792905,0.03606748109365911,0.3383317713214621,0.5030674846625767,0.2819548872180451,6.462406015037594,2.5902255639097747,294.5,329.875
Timofey Skatov,19,10,9,0.3605947955390335,0.37865748709122204,0.10260223048327137,0.03345724907063197,0.26092233009708743,0.5182341650671785,0.20574162679425836,6.435406698564593,2.3205741626794256,298.0,308.05263157894734
Tom Gentzsch,25,15,10,0.36488027366020526,0.3678660049627791,0.05416191562143672,0.026795895096921322,0.3084832904884319,0.4770017035775128,0.20220588235294118,6.448529411764706,2.3529411764705883,314.0,366.2
Tomas Barrios Vera,4,2,2,0.3495145631067961,0.3524904214559387,0.10355987055016182,0.05177993527508091,0.25,0.5041322314049587,0.1702127659574468,6.574468085106383,2.297872340425532,166.0,232.0
Yu Hsiou Hsu,39,20,19,0.4014440433212997,0.4044806517311609,0.07075812274368232,0.04296028880866426,0.3129411764705883,0.5420560747663552,0.2688679245283019,6.533018867924528,2.6226415094339623,289.0,317.3333333333333
Zdenek Kolar,10,5,5,0.37696335078534027,0.39577039274924475,0.09947643979057591,0.034031413612565446,0.3123644251626898,0.4752475247524752,0.2540983606557377,6.262295081967213,2.360655737704918,414.5,362.9
Zsombor Piros,10,9,1,0.38778409090909094,0.39937106918238996,0.06960227272727272,0.026988636363636364,0.30504587155963303,0.5223880597014925,0.2777777777777778,6.518518518518518,2.5277777777777777,251.0,278.5
