player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Jelena Ostapenko,22,9,13,0.42252604166666663,0.42909356725146197,0.06901041666666667,0.040364583333333336,0.3515789473684211,0.537542662116041,0.3291139240506329,6.481012658227848,2.738396624472574,57.5,59.90909090909091
Jessica Pegula,53,40,13,0.4536623785770544,0.44706576231200235,0.05408243633499606,0.0556576529272775,0.3745255166596373,0.5841446453407511,0.3890845070422535,6.705985915492958,3.0422535211267605,20.0,30.32075471698113
Karolina Muchova,32,24,8,0.43553530751708425,0.41788046207935714,0.03644646924829157,0.05649202733485194,0.3835810332625619,0.5294117647058824,0.34055727554179566,6.795665634674923,2.959752321981424,33.0,45.84375
Katerina Siniakova,25,13,12,0.4494635798983625,0.4206939281288724,0.02258610954263128,0.0660643704121965,0.39101964452759586,0.5384615384615384,0.38345864661654133,6.657894736842105,2.992481203007519,35.0,98.48
Leylah Fernandez,31,16,15,0.4183768656716418,0.4041131105398458,0.041044776119402986,0.05177238805970149,0.351310861423221,0.5290482076637825,0.31402439024390244,6.536585365853658,2.7347560975609757,45.0,53.064516129032256
Lilli Tagger,17,12,5,0.4401321222130471,0.42110009017132555,0.02972749793559042,0.054500412881915775,0.37196765498652296,0.5479744136460554,0.35195530726256985,6.76536312849162,2.977653631284916,65.0,151.76470588235293
Linda Noskova,32,20,12,0.4086260560249,0.4148936170212766,0.07781236104935527,0.044464206313917294,0.3287070854638422,0.5329545454545455,0.3,6.425714285714286,2.625714285714286,38.0,47.06060606060606
Liudmila Samsonova,27,13,14,0.4201438848920863,0.413961038961039,0.060431654676258995,0.053237410071942444,0.34921875,0.5329192546583851,0.3322884012539185,6.536050156739812,2.7460815047021945,41.0,49.7037037037037
Madison Keys,22,12,10,0.4276998169615619,0.4098143236074271,0.02928615009151922,0.05064063453325198,0.3598848368522073,0.5460636515912898,0.32217573221757323,6.857740585774058,2.933054393305439,44.5,90.27272727272727
Magdalena Frech,28,15,13,0.44598834603316895,0.4268715914724839,0.03585835948005379,0.0600627521290901,0.3666666666666667,0.5675368898978433,0.359375,6.971875,3.109375,48.0,64.06896551724138
Maja Chwalinska,6,3,3,0.43827160493827155,0.42524916943521596,0.027777777777777776,0.043209876543209874,0.3942307692307693,0.5172413793103448,0.4,5.890909090909091,2.581818181818182,56.0,130.33333333333334
Maria Sakkari,28,15,13,0.4441069258809235,0.4296296296296296,0.041312272174969626,0.056500607533414335,0.3748782862706913,0.5589660743134087,0.35826771653543305,6.480314960629921,2.877952755905512,46.5,51.42857142857143
Marie Bouzkova,28,14,14,0.44535659312467935,0.4284916201117318,0.029758850692662903,0.051821446895844024,0.38515081206496515,0.5640243902439024,0.3595890410958904,6.674657534246576,2.9726027397260273,41.0,53.92857142857143
Marta Kostyuk,23,15,8,0.43955276030747725,0.4134328358208955,0.011180992313067784,0.05241090146750524,0.3710762331838565,0.5528756957328386,0.36607142857142855,6.388392857142857,2.8080357142857144,23.0,58.608695652173914
Mirra Andreeva,30,19,11,0.4664551223934723,0.4512195121951219,0.02357207615593835,0.0471441523118767,0.4181184668989547,0.556420233463035,0.41846153846153844,6.787692307692308,3.166153846153846,45.0,57.87096774193548
Naomi Osaka,20,13,7,0.4180967238689548,0.4066780821917808,0.041341653666146644,0.04758190327613104,0.35929648241206025,0.51440329218107,0.3,6.41,2.68,59.0,75.81818181818181
Nikola Bartunkova,21,12,9,0.43602484472049685,0.4218430034129693,0.037888198757763975,0.05217391304347826,0.35762224352828376,0.5802469135802469,0.3347457627118644,6.822033898305085,2.9745762711864407,96.0,106.23809523809524
Oleksandra Oliynykova,8,4,4,0.42013888888888884,0.39924670433145004,0.026041666666666668,0.052083333333333336,0.3555555555555555,0.5730994152046784,0.32558139534883723,6.6976744186046515,2.813953488372093,48.5,54.25
Sara Bejlek,24,17,7,0.47000618429189855,0.44884488448844884,0.013605442176870748,0.049474335188620905,0.41747572815533984,0.5621805792163543,0.4248927038626609,6.939914163090129,3.2618025751072963,55.0,57.08
Sorana Cirstea,37,25,12,0.4458021284982262,0.42869269949066213,0.023649980291683092,0.0476941269215609,0.37777777777777777,0.5571725571725572,0.37371134020618557,6.538659793814433,2.9149484536082473,39.0,50.972972972972975
Tamara Korpatsch,11,7,4,0.46796657381615603,0.46627565982404695,0.025069637883008356,0.025069637883008356,0.40824742268041236,0.592274678111588,0.44339622641509435,6.773584905660377,3.169811320754717,73.0,105.81818181818181
Victoria Mboko,36,26,10,0.43113772455089816,0.4225108225108225,0.03632734530938124,0.04151696606786427,0.37935323383084574,0.5239687848383501,0.3537234042553192,6.662234042553192,2.872340425531915,31.5,62.416666666666664
Xin Yu Wang,30,14,16,0.4250602409638554,0.41225772655840753,0.034216867469879515,0.04578313253012048,0.3599419448476052,0.5538020086083213,0.32792207792207795,6.737012987012987,2.8636363636363638,74.5,77.16666666666667
