player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Mariano Navone,12,3,9,0.35354477611940294,0.35580912863070535,0.06716417910447761,0.033582089552238806,0.28593272171253825,0.4593301435406698,0.18823529411764706,6.305882352941176,2.2294117647058824,54.5,64.33333333333333
Matteo Arnaldi,13,3,10,0.3226433430515063,0.3275862068965517,0.07094266277939747,0.027210884353741496,0.26066350710900477,0.4217171717171717,0.125,6.125,1.9761904761904763,65.0,68.3076923076923
Matteo Berrettini,21,12,9,0.3211155378486056,0.32568402471315094,0.0701195219123506,0.027091633466135457,0.27056019070321813,0.42307692307692313,0.14705882352941177,6.151960784313726,1.9754901960784315,48.0,60.42857142857143
Novak Djokovic,24,20,4,0.38159738439981317,0.40053475935828875,0.0948155067725362,0.031760859411489956,0.30504754937820044,0.5167958656330749,0.2403560830860534,6.353115727002967,2.4243323442136497,50.0,65.2
Nuno Borges,32,16,16,0.33790876059749697,0.3565708902496467,0.11061768268066209,0.03229713362939039,0.2592592592592593,0.4669509594882729,0.16962025316455695,6.270886075949367,2.118987341772152,66.0,81.59375
Rafael Jodar,24,15,9,0.37353629976580793,0.379960962914769,0.06850117096018736,0.03161592505854801,0.2922201138519924,0.5045871559633027,0.25925925925925924,6.325925925925926,2.362962962962963,31.5,78.79166666666667
Raphael Collignon,21,12,9,0.3440492476060192,0.3531714956930305,0.09097127222982217,0.03556771545827633,0.2669584245076586,0.4726277372262774,0.16071428571428573,6.526785714285714,2.2455357142857144,35.0,44.285714285714285
Stefanos Tsitsipas,25,14,11,0.3534230544177882,0.34912394548994163,0.05968402574605032,0.03861907548273844,0.27541589648798526,0.4880382775119617,0.17557251908396945,6.522900763358779,2.3053435114503817,42.0,98.72
Taylor Fritz,49,32,17,0.3446258834998781,0.3593267882187938,0.09870826224713625,0.03241530587375092,0.25736137667304015,0.4979838709677419,0.14285714285714285,6.585874799357946,2.269662921348315,39.0,53.857142857142854
Terence Atmane,24,10,14,0.32951807228915664,0.33854520734194427,0.08433734939759036,0.029518072289156625,0.23460410557184752,0.4819466248037677,0.1588447653429603,5.992779783393502,1.9747292418772564,43.0,71.375
Thiago Agustin Tirante,10,6,4,0.3718140929535232,0.37254901960784315,0.05247376311844078,0.029985007496251874,0.32098765432098764,0.45038167938931295,0.1919191919191919,6.737373737373737,2.505050505050505,73.5,169.4
Tomas Martin Etcheverry,27,14,13,0.3433943592281049,0.3549311926605505,0.0999505195447798,0.03711034141514102,0.2682737169517885,0.4748299319727891,0.18012422360248448,6.27639751552795,2.1552795031055902,49.0,61.851851851851855
Tommy Paul,27,17,10,0.3671103477887505,0.37371260421775376,0.0845856590811507,0.0399313009875483,0.28271186440677964,0.5128805620608899,0.20670391061452514,6.505586592178771,2.388268156424581,45.0,49.888888888888886
Ugo Humbert,35,19,16,0.32971014492753625,0.33226397800183316,0.08373590982286634,0.03784219001610306,0.24701445631678187,0.477043673012318,0.15422885572139303,6.17910447761194,2.037313432835821,44.0,56.91428571428571
Valentin Vacherot,32,22,10,0.3368220742150333,0.35046473482777474,0.09800190294957184,0.031874405328258804,0.26807017543859646,0.48153618906942397,0.1871345029239766,6.146198830409356,2.0701754385964914,36.0,121.90625
Zizou Bergs,33,16,17,0.35171187194308584,0.3533533533533534,0.07381058248110271,0.0377945753668297,0.2673684210526316,0.4975728155339806,0.17897727272727273,6.389204545454546,2.247159090909091,35.0,56.73529411764706
