date,tournament,surface,ace_pct,surface_speed
2026-03-30,Bucharest,Clay,0.044000000000000004,0.5
2026-04-05,Monte Carlo Masters,ATP Monte Carlo Masters,0.059000000000000004,0.55
2026-04-13,Barcelona,Clay,0.047,0.5
2026-04-13,Munich,Clay,0.07,0.66
2026-04-22,Madrid Masters,Clay,0.092,0.89
2026-05-06,Rome Masters,Clay,0.067,0.64
2026-05-17,Hamburg,Clay,0.052000000000000005,0.55
2026-05-17,Geneva,Clay,0.07200000000000001,0.68
2026-06-08,Stuttgart,Grass,0.177,1.3
2026-06-08,s Hertogenbosch,Grass,0.11,0.95
2026-06-15,Halle,Grass,0.138,1.15
2026-06-15,Queen's Club,Grass,0.105,1.02
2026-06-21,Mallorca,Grass,0.111,1.23
2026-06-22,Eastbourne,Grass,0.11900000000000001,1.18
2026-06-29,Wimbledon,Grass,0.121,1.11
2026-07-13,Bastad,Clay,0.084,0.69
2026-07-13,Gstaad,Clay,0.105,0.92
2026-07-13,Umag,Clay,0.048,0.68
2026-07-20,Kitzbuhel,Clay,0.096,0.8
2026-07-20,Estoril,Clay,0.055999999999999994,0.49
