player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Nuno Borges,61,31,30,0.5081967213114754,0.663768115942029,0.6510048886474742,351.0,0.08478260869565217,107.0,0.025845410628019323,0.07703383729301656,0.6644927536231884,0.7509996364958197,0.49100071994240463,0.53198127925117,0.845679012345679,6.388888888888889,2.1481481481481484
Rafael Jodar,53,38,15,0.7169811320754716,0.6366685299049748,0.6334248246416591,201.0,0.056176634991615425,98.0,0.02738960313024036,0.07307979120059657,0.6252096143096703,0.695127402771569,0.5391498881431768,0.581657280772325,0.7992831541218638,6.412186379928316,2.3297491039426523
Raphael Collignon,37,21,16,0.5675675675675675,0.6607301869991096,0.6677181913774973,214.0,0.09528049866429207,130.0,0.0578806767586821,0.16290726817042606,0.6447016918967052,0.768646408839779,0.4649122807017544,0.5553892215568862,0.84,6.417142857142857,2.177142857142857
Sebastian Baez,48,24,24,0.5,0.6096555784515749,0.6149318463444857,86.0,0.02531645569620253,83.0,0.024433323520753607,0.08601036269430051,0.7159258168972623,0.6455592105263158,0.5191709844559586,0.5680272108843537,0.7428023032629558,6.520153550863723,2.54510556621881
Taylor Fritz,64,42,22,0.65625,0.7045730473492513,0.6628902316213494,849.0,0.17179279643868878,121.0,0.024484014569000404,0.07181008902077152,0.6590449210845811,0.7936751611912803,0.5323442136498516,0.5735294117647058,0.8903940886699507,6.086206896551724,1.7980295566502462
Thiago Agustin Tirante,40,26,14,0.65,0.6677367576243981,0.6531764705882352,276.0,0.11075441412520064,91.0,0.03651685393258427,0.08666666666666667,0.5786516853932584,0.7579750346740638,0.5438095238095239,0.5954118873826904,0.8308823529411765,6.107843137254902,2.0294117647058822
Tomas Martin Etcheverry,57,31,26,0.543859649122807,0.6646211942412084,0.6496562665256478,359.0,0.08472976162379042,96.0,0.02265754071276847,0.06675938803894298,0.6606089214066556,0.7309753483386924,0.5354659248956884,0.5737704918032787,0.8289085545722714,6.2492625368731565,2.0958702064896757
Tommy Paul,52,36,16,0.6923076923076923,0.6685924369747899,0.6545133784181123,320.0,0.08403361344537816,87.0,0.022846638655462184,0.059670781893004114,0.6171218487394958,0.745531914893617,0.5445816186556928,0.5791393143690736,0.8498349834983498,6.2838283828382835,2.0825082508250827
Ugo Humbert,57,32,25,0.5614035087719298,0.6666666666666666,0.6612209802235598,377.0,0.09364133134624938,160.0,0.03974167908594138,0.10158730158730159,0.6087928464977646,0.7531619747042023,0.532063492063492,0.592226148409894,0.8455538221528861,6.280811232449298,2.093603744149766
Valentin Vacherot,43,28,15,0.6511627906976745,0.675848169297951,0.6611044894715932,348.0,0.11689620423244877,112.0,0.037621766879408804,0.1069723018147087,0.6483036614040981,0.7585492227979275,0.5234001910219676,0.586096256684492,0.8613445378151261,6.254201680672269,2.027310924369748
Zizou Bergs,50,25,25,0.5,0.6458154812910597,0.647019198383294,340.0,0.0971151099685804,192.0,0.054841473864610114,0.13132694938440492,0.5824050271351042,0.7390877881314369,0.5157318741450069,0.5937007874015748,0.8061594202898551,6.342391304347826,2.246376811594203
