player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Martin Damm,3,1,2,0.3333333333333333,0.654639175257732,0.6711409395973155,27.0,0.13917525773195877,18.0,0.09278350515463918,0.22784810126582278,0.5927835051546392,0.7565217391304347,0.5063291139240507,0.6557377049180327,0.8,6.466666666666667,2.2333333333333334
Martin Landaluce,9,5,4,0.5555555555555556,0.6290726817042607,0.6629526462395543,13.0,0.03258145363408521,27.0,0.06766917293233082,0.16875,0.5989974937343359,0.702928870292887,0.51875,0.6240601503759399,0.7777777777777778,6.333333333333333,2.3492063492063493
Marton Fucsovics,4,0,4,0.0,0.6048780487804878,0.6,13.0,0.06341463414634146,7.0,0.03414634146341464,0.08235294117647059,0.5853658536585366,0.6833333333333333,0.49411764705882355,0.5384615384615384,0.7272727272727273,6.212121212121212,2.4545454545454546
Mattia Bellucci,7,3,4,0.42857142857142855,0.6186046511627907,0.6230366492146597,28.0,0.06511627906976744,20.0,0.046511627906976744,0.1111111111111111,0.5813953488372093,0.712,0.4888888888888889,0.55,0.7727272727272727,6.515151515151516,2.484848484848485
Miomir Kecmanovic,10,3,7,0.3,0.6251993620414673,0.6254180602006689,18.0,0.028708133971291867,11.0,0.017543859649122806,0.044715447154471545,0.6076555023923444,0.7034120734908137,0.5040650406504065,0.5276595744680851,0.76,6.27,2.35
Pablo Carreno Busta,13,7,6,0.5384615384615384,0.6379310344827587,0.6292906178489702,21.0,0.04525862068965517,6.0,0.01293103448275862,0.04225352112676056,0.6939655172413793,0.6521739130434783,0.6056338028169014,0.6323529411764706,0.7435897435897436,5.948717948717949,2.1538461538461537
Quentin Halys,12,9,3,0.75,0.736998514115899,0.7308411214953271,105.0,0.15601783060921248,33.0,0.04903417533432392,0.11148648648648649,0.5601783060921248,0.843501326259947,0.6013513513513513,0.6768060836501901,0.9369369369369369,6.063063063063063,1.5945945945945945
Rinky Hijikata,5,1,4,0.2,0.5964125560538116,0.5952380952380952,8.0,0.03587443946188341,5.0,0.02242152466367713,0.054945054945054944,0.5919282511210763,0.6742424242424242,0.4835164835164835,0.5116279069767442,0.7575757575757576,6.757575757575758,2.727272727272727
Roman Andres Burruchaga,21,12,9,0.5714285714285714,0.6127167630057804,0.622759158222915,49.0,0.03540462427745665,52.0,0.03757225433526012,0.10721649484536082,0.6495664739884393,0.6685205784204672,0.5092783505154639,0.5704387990762124,0.7441860465116279,6.437209302325582,2.4930232558139536
Sebastian Baez,23,11,12,0.4782608695652174,0.6012024048096193,0.6079664570230608,30.0,0.02004008016032064,36.0,0.02404809619238477,0.07947019867549669,0.6973947895791583,0.6436781609195402,0.5033112582781457,0.5467625899280576,0.7123893805309734,6.623893805309734,2.6415929203539825
Tallon Griekspoor,7,1,6,0.14285714285714285,0.6024340770791075,0.6150341685649203,27.0,0.05476673427991886,27.0,0.05476673427991886,0.13636363636363635,0.5983772819472617,0.7186440677966102,0.4292929292929293,0.49707602339181284,0.7368421052631579,6.4868421052631575,2.5789473684210527
Tomas Machac,11,6,5,0.5454545454545454,0.6068493150684932,0.6154992548435171,30.0,0.0410958904109589,29.0,0.03972602739726028,0.10320284697508897,0.6150684931506849,0.6815144766146993,0.4875444839857651,0.5436507936507936,0.7327586206896551,6.293103448275862,2.4741379310344827
Valentin Royer,6,1,5,0.16666666666666666,0.5694444444444444,0.5655430711610487,13.0,0.04513888888888889,8.0,0.027777777777777776,0.06557377049180328,0.5763888888888888,0.6325301204819277,0.48360655737704916,0.5175438596491229,0.6744186046511628,6.6976744186046515,2.883720930232558
Vit Kopriva,24,13,11,0.5416666666666666,0.6160949868073878,0.6279740447007931,63.0,0.04155672823218998,66.0,0.04353562005277045,0.11764705882352941,0.6299472295514512,0.6973821989528796,0.47771836007130125,0.5414141414141415,0.7606837606837606,6.478632478632479,2.4871794871794872
Yannick Hanfmann,23,14,9,0.6086956521739131,0.68375,0.6669034090909091,155.0,0.096875,37.0,0.023125,0.059870550161812294,0.61375,0.7494908350305499,0.5792880258899676,0.6161790017211703,0.8682170542635659,6.2015503875969,1.9612403100775193
Zachary Svajda,7,4,3,0.5714285714285714,0.582010582010582,0.5786516853932584,7.0,0.037037037037037035,4.0,0.021164021164021163,0.04938271604938271,0.5714285714285714,0.6666666666666666,0.4691358024691358,0.4935064935064935,0.6333333333333333,6.3,2.6333333333333333
