player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Jelena Ostapenko,7,5,2,0.49275362318840576,0.5092838196286472,0.06038647342995169,0.028985507246376812,0.444015444015444,0.5741935483870968,0.47619047619047616,6.571428571428571,3.238095238095238,71.0,79.14285714285714
Jessica Pegula,9,7,2,0.4539106145251397,0.4604651162790697,0.06005586592178771,0.03910614525139665,0.3908045977011494,0.5516014234875445,0.38095238095238093,6.819047619047619,3.0952380952380953,28.0,55.111111111111114
Karolina Muchova,13,11,2,0.4161915621436716,0.4122137404580153,0.05701254275940707,0.046750285062713795,0.34225621414913954,0.5254237288135593,0.30597014925373134,6.544776119402985,2.7238805970149254,38.0,64.23076923076923
Katerina Siniakova,5,2,3,0.3682634730538922,0.3639455782312925,0.0718562874251497,0.04790419161676647,0.29230769230769227,0.47482014388489213,0.14893617021276595,7.1063829787234045,2.617021276595745,48.0,74.6
Leylah Fernandez,5,1,4,0.3648648648648649,0.3496932515337423,0.062162162162162166,0.05675675675675676,0.2857142857142857,0.5075757575757576,0.25,6.166666666666667,2.25,59.0,57.4
Lilli Tagger,1,0,1,0.3063063063063063,0.2952380952380952,0.02702702702702703,0.02702702702702703,0.265625,0.36170212765957444,0.11764705882352941,6.529411764705882,2.0,99.0,99.0
Linda Noskova,13,12,1,0.4237102085620198,0.4323640960809102,0.08342480790340286,0.048298572996706916,0.33395176252319114,0.553763440860215,0.30656934306569344,6.649635036496351,2.8175182481751824,35.0,52.30769230769231
Liudmila Samsonova,7,3,4,0.42262895174708814,0.4036697247706422,0.036605657237936774,0.056572379367720464,0.3430079155672823,0.5585585585585586,0.30337078651685395,6.752808988764045,2.853932584269663,24.0,53.857142857142854
Madison Keys,12,10,2,0.4282296650717703,0.4002624671916011,0.025119617224880382,0.06339712918660287,0.34990791896869244,0.5733788395904437,0.33884297520661155,6.909090909090909,2.958677685950413,49.5,60.583333333333336
Magdalena Frech,3,0,3,0.3761904761904762,0.3608247422680413,0.03333333333333333,0.04285714285714286,0.33884297520661155,0.4269662921348315,0.26666666666666666,7.0,2.6333333333333333,20.0,38.333333333333336
Maja Chwalinska,1,0,1,0.43518518518518523,0.4242424242424242,0.037037037037037035,0.046296296296296294,0.41025641025641024,0.5,0.35714285714285715,7.714285714285714,3.357142857142857,164.0,164.0
Maria Sakkari,5,2,3,0.34693877551020413,0.3398058252427184,0.05830903790087463,0.04081632653061224,0.24528301886792447,0.5114503816793894,0.17857142857142858,6.125,2.125,52.0,64.8
Marie Bouzkova,11,9,2,0.46153846153846156,0.4390243902439024,0.04411764705882353,0.0746606334841629,0.3701550387596899,0.5896739130434783,0.38461538461538464,7.555555555555555,3.4871794871794872,76.0,117.81818181818181
Marta Kostyuk,6,5,1,0.45227272727272727,0.4209245742092458,0.006818181818181818,0.05909090909090909,0.3592592592592593,0.6,0.38095238095238093,6.984126984126984,3.1587301587301586,64.0,140.83333333333334
Mirra Andreeva,3,1,2,0.40234375,0.40254237288135597,0.046875,0.03125,0.36184210526315785,0.46153846153846156,0.24324324324324326,6.918918918918919,2.7837837837837838,38.0,38.666666666666664
Naomi Osaka,10,8,2,0.45388788426763105,0.4386317907444668,0.04159132007233273,0.059674502712477394,0.3688760806916427,0.5970873786407767,0.40476190476190477,6.583333333333333,2.988095238095238,34.5,53.1
Nikola Bartunkova,7,4,3,0.440809968847352,0.4204152249134948,0.037383177570093455,0.06230529595015576,0.35960591133004927,0.5805084745762712,0.37777777777777777,7.133333333333334,3.1444444444444444,36.0,39.285714285714285
Oleksandra Oliynykova,1,0,1,0.19999999999999996,0.19999999999999996,0.0,0.0,0.11111111111111116,0.33333333333333337,0.0,5.0,1.0,57.0,57.0
Sara Bejlek,4,1,3,0.407624633431085,0.379746835443038,0.017595307917888565,0.05571847507331378,0.3660714285714286,0.4871794871794872,0.2708333333333333,7.104166666666667,2.8958333333333335,49.0,49.6
Sorana Cirstea,5,3,2,0.41644562334217505,0.40114613180515757,0.029177718832891247,0.04509283819628647,0.35398230088495575,0.509933774834437,0.3333333333333333,6.614035087719298,2.754385964912281,45.0,64.4
Tamara Korpatsch,2,0,2,0.31304347826086953,0.2551020408163265,0.05217391304347826,0.09565217391304348,0.18309859154929575,0.5227272727272727,0.10526315789473684,6.052631578947368,1.894736842105263,47.5,47.5
Tereza Valentova,5,2,3,0.42500000000000004,0.3977272727272727,0.045,0.075,0.32793522267206476,0.5816993464052287,0.30158730158730157,6.349206349206349,2.6984126984126986,98.0,144.4
Victoria Mboko,1,0,1,0.33333333333333337,0.32692307692307687,0.08333333333333333,0.05,0.2195121951219512,0.5789473684210527,0.0,7.5,2.5,106.0,106.0
Xin Yu Wang,6,3,3,0.3677811550151976,0.34693877551020413,0.0486322188449848,0.057750759878419454,0.2806122448979592,0.49624060150375937,0.25,5.875,2.1607142857142856,23.0,29.571428571428573
